units,weekInYearNum,overallWeekNum,totalCost,storeNum,productNum,isFeature,isDisplay
3,47,99,3.27,9,5,FALSE,FALSE
1,47,99,1.09,9,9,FALSE,FALSE
1,47,99,1.09,9,10,FALSE,FALSE
1,47,99,1.09,9,10,FALSE,FALSE
1,47,99,1.09,9,11,FALSE,FALSE
1,47,99,1.09,9,11,FALSE,FALSE
1,47,99,1.09,9,11,FALSE,FALSE
1,47,99,1.09,9,11,FALSE,FALSE
1,47,99,1.09,9,12,FALSE,FALSE
1,47,99,1.09,9,14,FALSE,FALSE
3,47,99,3.27,9,17,FALSE,FALSE
1,47,99,1.09,9,21,FALSE,FALSE
1,47,99,1.09,9,62,FALSE,FALSE
2,47,99,2.18,9,62,FALSE,FALSE
1,47,99,0.8,9,79,TRUE,FALSE
1,47,99,0.8,9,79,TRUE,FALSE
2,47,99,1.6,9,79,TRUE,FALSE
2,47,99,1.6,9,79,TRUE,FALSE
1,47,99,0.8,9,79,TRUE,FALSE
2,47,99,1.6,9,79,TRUE,FALSE
2,47,99,1.6,9,79,TRUE,FALSE
3,47,99,2.4,9,79,TRUE,FALSE
1,47,99,0.8,9,79,TRUE,FALSE
2,47,99,1.6,9,79,TRUE,FALSE
2,47,99,1.62,9,81,TRUE,FALSE
1,47,99,0.81,9,81,TRUE,FALSE
1,47,99,0.81,9,81,TRUE,FALSE
1,47,99,0.81,9,81,TRUE,FALSE
1,47,99,0.81,9,81,TRUE,FALSE
1,47,99,0.81,9,81,TRUE,FALSE
4,47,99,3.24,9,81,TRUE,FALSE
2,47,99,1.98,9,85,FALSE,FALSE
6,47,99,3.54,9,87,FALSE,FALSE
1,47,99,0.79,9,89,TRUE,FALSE
2,47,99,1.58,9,89,TRUE,FALSE
4,47,99,3.16,9,89,TRUE,FALSE
3,47,99,2.37,9,89,TRUE,FALSE
1,47,99,0.79,9,89,TRUE,FALSE
1,47,99,0.79,9,89,TRUE,FALSE
1,47,99,0.82,9,90,TRUE,FALSE
3,47,99,2.46,9,90,TRUE,FALSE
1,47,99,0.82,9,90,TRUE,FALSE
3,47,99,2.46,9,90,TRUE,FALSE
5,47,99,4.1,9,90,TRUE,FALSE
3,47,99,2.46,9,90,TRUE,FALSE
1,47,99,0.99,9,98,FALSE,FALSE
1,47,99,0.99,9,98,FALSE,FALSE
2,47,99,1.18,9,99,FALSE,FALSE
1,47,99,0.69,9,104,FALSE,FALSE
1,47,99,0.67,10,79,TRUE,FALSE
2,47,99,1.46,10,87,FALSE,FALSE
2,47,99,1.46,10,87,FALSE,FALSE
1,47,99,0.67,10,89,TRUE,FALSE
1,47,99,0.67,10,89,TRUE,FALSE
2,47,99,1.34,10,89,TRUE,FALSE
1,47,99,0.67,10,89,TRUE,FALSE
3,47,99,1.86,10,99,FALSE,FALSE
2,47,99,1.24,10,99,FALSE,FALSE
1,47,99,0.97,11,9,FALSE,FALSE
4,47,99,4.28,11,12,FALSE,FALSE
3,47,99,3.21,11,13,FALSE,FALSE
1,47,99,1.07,11,14,FALSE,FALSE
4,47,99,4.28,11,14,FALSE,FALSE
1,47,99,1.13,11,17,FALSE,FALSE
1,47,99,1.19,11,21,FALSE,FALSE
2,47,99,2.26,11,62,FALSE,FALSE
1,47,99,1.55,11,69,FALSE,FALSE
1,47,99,1.55,11,69,FALSE,FALSE
1,47,99,1.57,11,71,FALSE,FALSE
4,47,99,2,11,80,TRUE,TRUE
1,47,99,0.5,11,81,TRUE,TRUE
2,47,99,1,11,81,TRUE,TRUE
1,47,99,0.66,11,87,FALSE,FALSE
2,47,99,1,11,89,TRUE,FALSE
1,47,99,1.09,12,9,FALSE,FALSE
3,47,99,3.27,12,9,FALSE,FALSE
1,47,99,1.09,12,9,FALSE,FALSE
1,47,99,1.09,12,9,FALSE,FALSE
1,47,99,1.09,12,9,FALSE,FALSE
2,47,99,2.18,12,9,FALSE,FALSE
1,47,99,1.09,12,9,FALSE,FALSE
4,47,99,4.36,12,9,FALSE,FALSE
2,47,99,1.5,12,10,TRUE,FALSE
1,47,99,0.75,12,10,TRUE,FALSE
2,47,99,1.5,12,10,TRUE,FALSE
1,47,99,0.75,12,11,TRUE,FALSE
1,47,99,0.75,12,11,TRUE,FALSE
2,47,99,1.5,12,11,TRUE,FALSE
2,47,99,1.5,12,11,TRUE,FALSE
1,47,99,0.75,12,11,TRUE,FALSE
1,47,99,1.09,12,14,FALSE,FALSE
4,47,99,4.36,12,14,FALSE,FALSE
2,47,99,2.18,12,14,FALSE,FALSE
1,47,99,1.09,12,14,FALSE,FALSE
1,47,99,1.09,12,14,FALSE,FALSE
1,47,99,1.09,12,14,FALSE,FALSE
1,47,99,1.09,12,15,FALSE,FALSE
1,47,99,1.09,12,15,FALSE,FALSE
1,47,99,1.09,12,18,FALSE,FALSE
1,47,99,1.09,12,18,FALSE,FALSE
1,47,99,1.09,12,18,FALSE,FALSE
1,47,99,1.09,12,21,FALSE,FALSE
1,47,99,1.09,12,21,FALSE,FALSE
2,47,99,2.18,12,62,FALSE,FALSE
1,47,99,1.09,12,62,FALSE,FALSE
1,47,99,1.09,12,62,FALSE,FALSE
1,47,99,1.09,12,62,FALSE,FALSE
1,47,99,1.09,12,62,FALSE,FALSE
1,47,99,1.09,12,62,FALSE,FALSE
1,47,99,1.49,12,69,FALSE,FALSE
1,47,99,1.49,12,69,FALSE,FALSE
1,47,99,1.49,12,69,FALSE,FALSE
1,47,99,1.49,12,69,FALSE,FALSE
1,47,99,1.49,12,69,FALSE,FALSE
5,47,99,3.95,12,77,FALSE,FALSE
2,47,99,1.58,12,79,FALSE,FALSE
2,47,99,1.58,12,79,FALSE,FALSE
1,47,99,0.79,12,79,FALSE,FALSE
2,47,99,1.58,12,79,FALSE,FALSE
2,47,99,1.58,12,81,FALSE,FALSE
2,47,99,1.58,12,81,FALSE,FALSE
1,47,99,0.89,12,84,FALSE,FALSE
3,47,99,2.67,12,84,FALSE,FALSE
4,47,99,3.56,12,84,FALSE,FALSE
2,47,99,1.78,12,85,FALSE,FALSE
4,47,99,3.56,12,85,FALSE,FALSE
2,47,99,1.78,12,86,FALSE,FALSE
2,47,99,0.88,12,87,FALSE,FALSE
2,47,99,1.58,12,89,FALSE,FALSE
4,47,99,3.16,12,89,FALSE,FALSE
2,47,99,1.58,12,89,FALSE,FALSE
2,47,99,1.58,12,89,FALSE,FALSE
2,47,99,1.58,12,89,FALSE,FALSE
1,47,99,0.79,12,89,FALSE,FALSE
1,47,99,0.79,12,89,FALSE,FALSE
2,47,99,1.58,12,89,FALSE,FALSE
1,47,99,0.79,12,89,FALSE,FALSE
3,47,99,2.37,12,89,FALSE,FALSE
1,47,99,0.79,12,89,FALSE,FALSE
1,47,99,0.79,12,89,FALSE,FALSE
2,47,99,1.58,12,89,FALSE,FALSE
2,47,99,1.58,12,89,FALSE,FALSE
2,47,99,1.58,12,89,FALSE,FALSE
2,47,99,1.58,12,89,FALSE,FALSE
1,47,99,0.59,12,89,FALSE,FALSE
2,47,99,0.98,12,99,FALSE,FALSE
2,47,99,0.98,12,99,FALSE,FALSE
3,47,99,2.37,12,100,FALSE,FALSE
2,47,99,1.58,12,100,FALSE,FALSE
2,47,99,1.78,12,101,FALSE,FALSE
1,47,99,0.89,12,101,FALSE,FALSE
2,47,99,1.78,12,101,FALSE,FALSE
3,47,99,2.79,13,5,FALSE,FALSE
2,47,99,1.86,13,7,FALSE,FALSE
1,47,99,0.93,13,9,FALSE,FALSE
1,47,99,0.93,13,9,FALSE,FALSE
2,47,99,1.86,13,9,FALSE,FALSE
1,47,99,0.93,13,9,FALSE,FALSE
1,47,99,0.93,13,9,FALSE,FALSE
2,47,99,1.86,13,9,FALSE,FALSE
2,47,99,1.86,13,9,FALSE,FALSE
1,47,99,0.93,13,9,FALSE,FALSE
1,47,99,0.93,13,9,FALSE,FALSE
2,47,99,1.86,13,9,FALSE,FALSE
3,47,99,2.79,13,9,FALSE,FALSE
3,47,99,2.79,13,10,FALSE,FALSE
2,47,99,1.86,13,10,FALSE,FALSE
1,47,99,0.93,13,11,FALSE,FALSE
1,47,99,0.93,13,11,FALSE,FALSE
2,47,99,1.86,13,11,FALSE,FALSE
1,47,99,0.93,13,11,FALSE,FALSE
3,47,99,2.79,13,11,FALSE,FALSE
1,47,99,0.93,13,11,FALSE,FALSE
1,47,99,0.98,13,13,FALSE,FALSE
1,47,99,0.93,13,14,FALSE,FALSE
1,47,99,0.73,13,78,FALSE,FALSE
1,47,99,0.73,13,79,FALSE,FALSE
1,47,99,0.73,13,79,FALSE,FALSE
3,47,99,2.19,13,79,FALSE,FALSE
4,47,99,2.92,13,79,FALSE,FALSE
2,47,99,1.46,13,79,FALSE,FALSE
2,47,99,1.46,13,79,FALSE,FALSE
2,47,99,1.46,13,79,FALSE,FALSE
2,47,99,1.46,13,79,FALSE,FALSE
1,47,99,0.73,13,79,FALSE,FALSE
1,47,99,0.73,13,79,FALSE,FALSE
5,47,99,3.65,13,79,FALSE,FALSE
1,47,99,0.73,13,79,FALSE,FALSE
1,47,99,0.73,13,81,FALSE,FALSE
8,47,99,5.84,13,81,FALSE,FALSE
2,47,99,1.16,13,87,FALSE,FALSE
2,47,99,1.16,13,87,FALSE,FALSE
1,47,99,0.77,13,88,FALSE,FALSE
2,47,99,1.54,13,88,FALSE,FALSE
2,47,99,1.54,13,88,FALSE,FALSE
1,47,99,0.77,13,88,FALSE,FALSE
3,47,99,1.95,13,89,FALSE,FALSE
1,47,99,0.65,13,89,FALSE,FALSE
2,47,99,1.3,13,89,FALSE,FALSE
5,47,99,3.25,13,89,FALSE,FALSE
1,47,99,0.65,13,89,FALSE,FALSE
5,47,99,3.25,13,89,FALSE,FALSE
5,47,99,3.25,13,89,FALSE,FALSE
5,47,99,3.25,13,89,FALSE,FALSE
2,47,99,1.3,13,89,FALSE,FALSE
5,47,99,3.25,13,89,FALSE,FALSE
1,47,99,0.65,13,89,FALSE,FALSE
2,47,99,1.3,13,89,FALSE,FALSE
1,47,99,0.65,13,89,FALSE,FALSE
5,47,99,3.25,13,89,FALSE,FALSE
5,47,99,3.25,13,89,FALSE,FALSE
1,47,99,0.65,13,89,FALSE,FALSE
2,47,99,1.3,13,89,FALSE,FALSE
2,47,99,1.3,13,89,FALSE,FALSE
1,47,99,0.65,13,89,FALSE,FALSE
2,47,99,1.3,13,89,FALSE,FALSE
5,47,99,3.25,13,89,FALSE,FALSE
5,47,99,3.25,13,89,FALSE,FALSE
2,47,99,1.3,13,89,FALSE,FALSE
1,47,99,0.65,13,89,FALSE,FALSE
1,47,99,0.65,13,89,FALSE,FALSE
2,47,99,1.3,13,89,FALSE,FALSE
1,47,99,0.65,13,89,FALSE,FALSE
1,47,99,0.73,13,91,FALSE,FALSE
2,47,99,1.46,13,91,FALSE,FALSE
1,47,99,0.48,13,99,FALSE,FALSE
2,47,99,0.96,13,99,FALSE,FALSE
1,47,99,0.48,13,99,FALSE,FALSE
1,47,99,0.48,13,99,FALSE,FALSE
1,47,99,0.48,13,99,FALSE,FALSE
2,47,99,0.96,13,99,FALSE,FALSE
2,47,99,1.54,13,102,FALSE,FALSE
2,47,99,1.54,13,102,FALSE,FALSE
1,47,99,0.71,13,103,FALSE,FALSE
2,47,99,1.42,13,103,FALSE,FALSE
1,48,100,1.12,1,5,FALSE,FALSE
3,48,100,3.36,1,5,FALSE,FALSE
1,48,100,1.12,1,5,FALSE,FALSE
2,48,100,1.92,1,9,FALSE,FALSE
2,48,100,1.94,1,10,FALSE,FALSE
2,48,100,1.94,1,10,FALSE,FALSE
1,48,100,0.97,1,10,FALSE,FALSE
2,48,100,1.92,1,11,FALSE,FALSE
1,48,100,0.96,1,11,FALSE,FALSE
1,48,100,0.96,1,11,FALSE,FALSE
1,48,100,0.96,1,11,FALSE,FALSE
1,48,100,0.96,1,11,FALSE,FALSE
4,48,100,3.84,1,11,FALSE,FALSE
2,48,100,1.92,1,11,FALSE,FALSE
1,48,100,0.96,1,11,FALSE,FALSE
1,48,100,1.07,1,12,FALSE,FALSE
1,48,100,1.07,1,12,FALSE,FALSE
2,48,100,2.12,1,14,FALSE,FALSE
2,48,100,2.26,1,17,FALSE,FALSE
2,48,100,2.26,1,17,FALSE,FALSE
1,48,100,1.13,1,17,FALSE,FALSE
1,48,100,1.13,1,17,FALSE,FALSE
3,48,100,3.39,1,17,FALSE,FALSE
2,48,100,2.2,1,18,FALSE,FALSE
1,48,100,1.1,1,18,FALSE,FALSE
1,48,100,1.1,1,18,FALSE,FALSE
1,48,100,1.18,1,21,FALSE,FALSE
2,48,100,2.36,1,21,FALSE,FALSE
2,48,100,3.98,1,55,FALSE,FALSE
1,48,100,1.11,1,62,FALSE,FALSE
2,48,100,2.22,1,62,FALSE,FALSE
1,48,100,1.11,1,62,FALSE,FALSE
1,48,100,1.11,1,62,FALSE,FALSE
2,48,100,2.22,1,62,FALSE,FALSE
1,48,100,1.11,1,62,FALSE,FALSE
1,48,100,1.53,1,69,FALSE,FALSE
2,48,100,3.06,1,69,FALSE,FALSE
1,48,100,1.53,1,69,FALSE,FALSE
1,48,100,1.53,1,69,FALSE,FALSE
1,48,100,1.53,1,69,FALSE,FALSE
1,48,100,1.53,1,69,FALSE,FALSE
1,48,100,1.54,1,71,FALSE,FALSE
2,48,100,1.02,1,80,FALSE,FALSE
2,48,100,1.02,1,80,FALSE,FALSE
1,48,100,0.5,1,81,FALSE,TRUE
1,48,100,0.5,1,81,FALSE,TRUE
2,48,100,1,1,81,FALSE,TRUE
1,48,100,0.5,1,81,FALSE,TRUE
2,48,100,1,1,81,FALSE,TRUE
2,48,100,1.98,1,85,FALSE,FALSE
1,48,100,0.99,1,86,FALSE,FALSE
1,48,100,0.99,1,86,FALSE,FALSE
1,48,100,0.99,1,86,FALSE,FALSE
2,48,100,1.32,1,87,FALSE,FALSE
1,48,100,0.95,1,88,FALSE,FALSE
2,48,100,1.9,1,88,FALSE,FALSE
4,48,100,2,1,89,FALSE,TRUE
2,48,100,1,1,89,FALSE,TRUE
2,48,100,1,1,89,FALSE,TRUE
1,48,100,0.5,1,89,FALSE,TRUE
2,48,100,2.18,2,9,FALSE,FALSE
1,48,100,1.09,2,10,FALSE,FALSE
1,48,100,1.09,2,10,FALSE,FALSE
1,48,100,1.09,2,15,FALSE,FALSE
1,48,100,1.13,2,17,FALSE,FALSE
2,48,100,1.78,2,19,FALSE,FALSE
2,48,100,1,2,87,FALSE,TRUE
1,48,100,0.5,2,87,FALSE,TRUE
2,48,100,1,2,87,FALSE,TRUE
4,48,100,2,2,87,FALSE,TRUE
2,48,100,1,2,87,FALSE,TRUE
1,48,100,0.83,2,88,FALSE,FALSE
2,48,100,1.66,2,88,FALSE,FALSE
1,48,100,0.89,2,89,FALSE,FALSE
1,48,100,0.83,2,89,FALSE,FALSE
1,48,100,0.89,2,89,FALSE,FALSE
3,48,100,0.99,2,99,TRUE,FALSE
3,48,100,0.99,2,99,TRUE,FALSE
3,48,100,0.99,2,99,TRUE,FALSE
2,48,100,1.78,2,102,FALSE,FALSE
1,48,100,0.89,2,102,FALSE,FALSE
1,48,100,0.93,3,9,FALSE,FALSE
3,48,100,2.79,3,9,FALSE,FALSE
2,48,100,1.86,3,10,FALSE,FALSE
1,48,100,0.93,3,10,FALSE,FALSE
2,48,100,1.86,3,10,FALSE,FALSE
3,48,100,2.79,3,11,FALSE,FALSE
2,48,100,1.86,3,11,FALSE,FALSE
2,48,100,1.86,3,11,FALSE,FALSE
1,48,100,0.98,3,13,FALSE,FALSE
1,48,100,0.98,3,13,FALSE,FALSE
1,48,100,0.93,3,17,FALSE,FALSE
2,48,100,1.86,3,17,FALSE,FALSE
1,48,100,0.93,3,18,FALSE,FALSE
2,48,100,1.86,3,21,FALSE,FALSE
3,48,100,2.79,3,62,FALSE,FALSE
2,48,100,1.86,3,62,FALSE,FALSE
2,48,100,1.42,3,79,FALSE,FALSE
2,48,100,1.42,3,79,FALSE,FALSE
2,48,100,1.42,3,79,FALSE,FALSE
2,48,100,1.42,3,79,FALSE,FALSE
1,48,100,0.71,3,81,FALSE,FALSE
1,48,100,0.71,3,81,FALSE,FALSE
3,48,100,1.65,3,87,FALSE,FALSE
4,48,100,2.2,3,87,FALSE,FALSE
1,48,100,0.55,3,87,FALSE,FALSE
1,48,100,0.55,3,87,FALSE,FALSE
1,48,100,0.55,3,87,FALSE,FALSE
2,48,100,1.38,3,88,FALSE,FALSE
4,48,100,2.6,3,89,FALSE,FALSE
2,48,100,1.3,3,89,FALSE,FALSE
2,48,100,1.3,3,89,FALSE,FALSE
2,48,100,1.3,3,89,FALSE,FALSE
2,48,100,1.3,3,89,FALSE,FALSE
1,48,100,0.65,3,89,FALSE,FALSE
1,48,100,0.65,3,89,FALSE,FALSE
2,48,100,1.3,3,89,FALSE,FALSE
1,48,100,0.72,3,91,FALSE,FALSE
1,48,100,0.73,3,97,FALSE,FALSE
1,48,100,0.73,3,97,FALSE,FALSE
2,48,100,1.46,3,97,FALSE,FALSE
1,48,100,0.73,3,97,FALSE,FALSE
2,48,100,0.86,3,99,FALSE,FALSE
2,48,100,0.86,3,99,FALSE,FALSE
2,48,100,0.86,3,99,FALSE,FALSE
1,48,100,0.43,3,99,FALSE,FALSE
1,48,100,0.71,3,102,FALSE,FALSE
1,48,100,0.71,3,102,FALSE,FALSE
1,48,100,0.71,3,102,FALSE,FALSE
1,48,100,0.67,3,103,FALSE,FALSE
1,48,100,1.09,4,9,FALSE,FALSE
1,48,100,1.09,4,11,FALSE,FALSE
1,48,100,1.09,4,14,FALSE,FALSE
1,48,100,1.09,4,62,FALSE,FALSE
1,48,100,1.49,4,69,FALSE,FALSE
2,48,100,1.58,4,79,FALSE,FALSE
1,48,100,0.89,4,101,FALSE,FALSE
1,48,100,0.89,4,101,FALSE,FALSE
1,48,100,1.19,5,5,FALSE,FALSE
2,48,100,2.38,5,5,FALSE,FALSE
1,48,100,1.09,5,14,FALSE,FALSE
1,48,100,1.09,5,15,FALSE,FALSE
1,48,100,1.19,5,18,FALSE,FALSE
1,48,100,1.19,5,18,FALSE,FALSE
1,48,100,1.19,5,18,FALSE,FALSE
1,48,100,0.97,5,19,FALSE,FALSE
1,48,100,1.19,5,21,FALSE,FALSE
1,48,100,1.19,5,62,FALSE,FALSE
1,48,100,1.19,5,62,FALSE,FALSE
1,48,100,1.19,5,62,FALSE,FALSE
2,48,100,2.38,5,62,FALSE,FALSE
1,48,100,1.19,5,62,FALSE,FALSE
1,48,100,1.19,5,62,FALSE,FALSE
3,48,100,3.57,5,62,FALSE,FALSE
1,48,100,1.19,5,62,FALSE,FALSE
1,48,100,1.19,5,62,FALSE,FALSE
2,48,100,3.18,5,69,FALSE,FALSE
1,48,100,1.59,5,69,FALSE,FALSE
1,48,100,1.59,5,69,FALSE,FALSE
1,48,100,1.59,5,69,FALSE,FALSE
2,48,100,1.98,5,73,FALSE,FALSE
2,48,100,1.98,5,73,FALSE,FALSE
2,48,100,1.64,5,78,FALSE,FALSE
1,48,100,0.82,5,78,FALSE,FALSE
1,48,100,0.82,5,78,FALSE,FALSE
2,48,100,1.64,5,79,FALSE,FALSE
2,48,100,1.64,5,79,FALSE,FALSE
1,48,100,0.82,5,79,FALSE,FALSE
3,48,100,2.46,5,79,FALSE,FALSE
1,48,100,0.82,5,79,FALSE,FALSE
1,48,100,0.82,5,79,FALSE,FALSE
2,48,100,1.64,5,81,FALSE,FALSE
1,48,100,1.29,5,82,FALSE,FALSE
2,48,100,1.98,5,85,FALSE,FALSE
2,48,100,1.38,5,87,FALSE,FALSE
2,48,100,1.38,5,87,FALSE,FALSE
3,48,100,2.07,5,87,FALSE,FALSE
2,48,100,1.38,5,87,FALSE,FALSE
2,48,100,1.38,5,87,FALSE,FALSE
2,48,100,1.38,5,87,FALSE,FALSE
2,48,100,1.9,5,88,FALSE,FALSE
1,48,100,0.78,5,89,FALSE,FALSE
2,48,100,1.56,5,89,FALSE,FALSE
2,48,100,1.56,5,89,FALSE,FALSE
2,48,100,1.56,5,89,FALSE,FALSE
2,48,100,1.56,5,89,FALSE,FALSE
1,48,100,0.78,5,89,FALSE,FALSE
2,48,100,1.56,5,89,FALSE,FALSE
1,48,100,0.78,5,89,FALSE,FALSE
1,48,100,1.68,5,94,FALSE,FALSE
2,48,100,1.98,5,96,FALSE,FALSE
2,48,100,1.98,5,96,FALSE,FALSE
1,48,100,0.99,5,96,FALSE,FALSE
2,48,100,1.02,5,99,FALSE,FALSE
2,48,100,1.02,5,99,FALSE,FALSE
3,48,100,1.53,5,99,FALSE,FALSE
5,48,100,2.55,5,99,FALSE,FALSE
2,48,100,1.02,5,99,FALSE,FALSE
2,48,100,1.02,5,99,FALSE,FALSE
4,48,100,3.52,5,103,FALSE,FALSE
2,48,100,1.76,5,104,FALSE,FALSE
2,48,100,1.76,5,104,FALSE,FALSE
4,48,100,3.52,5,104,FALSE,FALSE
1,48,100,0.83,5,104,FALSE,FALSE
1,48,100,0.97,7,5,FALSE,FALSE
2,48,100,1.98,7,9,FALSE,FALSE
1,48,100,0.99,7,9,FALSE,FALSE
1,48,100,0.99,7,10,FALSE,FALSE
2,48,100,1.98,7,10,FALSE,FALSE
2,48,100,1.98,7,10,FALSE,FALSE
3,48,100,2.97,7,11,FALSE,FALSE
1,48,100,0.97,7,14,FALSE,FALSE
1,48,100,0.97,7,17,FALSE,FALSE
1,48,100,0.97,7,17,FALSE,FALSE
1,48,100,0.97,7,21,FALSE,FALSE
1,48,100,0.97,7,62,FALSE,FALSE
4,48,100,3.88,7,62,FALSE,FALSE
1,48,100,0.97,7,62,FALSE,FALSE
1,48,100,0.79,7,74,FALSE,FALSE
1,48,100,0.79,7,74,FALSE,FALSE
1,48,100,0.6,7,77,FALSE,FALSE
1,48,100,0.93,7,79,FALSE,FALSE
1,48,100,0.6,7,79,FALSE,FALSE
2,48,100,1.86,7,79,FALSE,FALSE
1,48,100,0.6,7,79,FALSE,FALSE
2,48,100,1.2,7,79,FALSE,FALSE
1,48,100,0.6,7,79,FALSE,FALSE
1,48,100,0.93,7,79,FALSE,FALSE
1,48,100,0.6,7,81,FALSE,FALSE
1,48,100,0.6,7,81,FALSE,FALSE
5,48,100,3,7,81,FALSE,FALSE
1,48,100,0.79,7,85,FALSE,FALSE
2,48,100,1,7,87,FALSE,FALSE
4,48,100,2,7,87,FALSE,FALSE
2,48,100,1,7,87,FALSE,FALSE
2,48,100,1,7,87,FALSE,FALSE
2,48,100,1,7,87,FALSE,FALSE
1,48,100,0.6,7,89,FALSE,FALSE
2,48,100,1.86,7,89,FALSE,FALSE
5,48,100,3,7,89,FALSE,FALSE
1,48,100,0.6,7,89,FALSE,FALSE
5,48,100,3,7,89,FALSE,FALSE
1,48,100,0.93,7,89,FALSE,FALSE
2,48,100,1,7,99,FALSE,FALSE
2,48,100,1,7,99,FALSE,FALSE
2,48,100,1,7,99,FALSE,FALSE
1,48,100,1.29,8,17,FALSE,FALSE
1,48,100,1.29,8,62,FALSE,FALSE
1,48,100,0.99,8,88,FALSE,FALSE
2,48,100,1.98,8,89,FALSE,FALSE
1,48,100,1.09,9,5,FALSE,FALSE
1,48,100,1.09,9,5,FALSE,FALSE
2,48,100,2.18,9,9,FALSE,FALSE
1,48,100,1.09,9,10,FALSE,FALSE
2,48,100,2.18,9,11,FALSE,FALSE
2,48,100,2.18,9,12,FALSE,FALSE
1,48,100,1.09,9,13,FALSE,FALSE
1,48,100,1.09,9,14,FALSE,FALSE
2,48,100,2.18,9,17,FALSE,FALSE
1,48,100,1.09,9,17,FALSE,FALSE
1,48,100,1.09,9,17,FALSE,FALSE
1,48,100,1.09,9,18,FALSE,FALSE
1,48,100,1.09,9,18,FALSE,FALSE
1,48,100,1.09,9,21,FALSE,FALSE
2,48,100,2.18,9,21,FALSE,FALSE
2,48,100,2.18,9,62,FALSE,FALSE
1,48,100,1.09,9,62,FALSE,FALSE
1,48,100,1.09,9,62,FALSE,FALSE
1,48,100,1.09,9,62,FALSE,FALSE
1,48,100,0.99,9,76,FALSE,FALSE
2,48,100,1.98,9,76,FALSE,FALSE
2,48,100,1.78,9,79,FALSE,FALSE
